Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Side,Proj,Odds,OppositeOdds,ImpliedProb,FairProb,Hold,OneSided,OurProb,Edge,ModelEdge,EdgeBasis,DevigMethod,LineSource,FixtureID,CapturedAt
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,DraftKings,18.5,over,21.3,-131,103,0.5671,0.5351,0.0597,0,0.6367,0.0696,0.1016,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passTD,BetRivers,1.5,under,1.48,102,-134,0.4950,0.4637,0.0677,0,0.5645,0.0695,0.1009,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,Hard Rock,278.5,over,256.07,220,-325,0.3125,0.2901,0.0772,0,0.3817,0.0692,0.0916,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,receptions,DraftKings,8.5,over,4.77,1420,,0.0658,0.0658,,1,0.1349,0.0691,0.0691,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,receptions,FanDuel,8.5,over,4,1258,,0.0736,0.0736,,1,0.1426,0.0690,0.0690,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15850,Jahan Dotson,ATL,WR,at GB,receptions,FanDuel,1.5,under,1.43,122,-162,0.4505,0.4215,0.0688,0,0.5194,0.0690,0.0979,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,FanDuel,69.5,over,45.05,578,,0.1475,0.1475,,1,0.2164,0.0689,0.0689,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,Hard Rock,49.5,over,87.97,-525,325,0.8400,0.7812,0.0753,0,0.9089,0.0689,0.1277,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,theScore,49.5,over,87.97,-525,,0.8400,0.8400,,1,0.9089,0.0689,0.0689,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15907,Brian Robinson Jr.,ATL,RB,at GB,rushYds,DraftKings,49.5,over,22,620,,0.1389,0.1389,,1,0.2077,0.0688,0.0688,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,theScore,4.5,under,4.13,100,-130,0.5000,0.4694,0.0652,0,0.5688,0.0688,0.0994,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,Caesars,53.5,over,64.26,-117,-113,0.5392,0.5040,0.0697,0,0.6079,0.0687,0.1039,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,receptions,DraftKings,1.5,over,3.73,-980,,0.9074,0.9074,,1,0.9761,0.0687,0.0687,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,111.5,under,76.14,-400,250,0.8000,0.7368,0.0857,0,0.8687,0.0687,0.1319,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,BetRivers,19.5,over,22.63,-113,-117,0.5305,0.4960,0.0697,0,0.5991,0.0686,0.1031,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,DraftKings,309.5,over,259.92,429,,0.1890,0.1890,,1,0.2576,0.0685,0.0685,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,Hard Rock,48.5,over,87.97,-550,325,0.8462,0.7824,0.0814,0,0.9145,0.0683,0.1320,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,BetRivers,29.5,over,40.08,-177,,0.6390,0.6390,,1,0.7072,0.0682,0.0682,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,Hard Rock,2.5,under,4.13,450,-900,0.1818,0.1681,0.0818,0,0.2500,0.0682,0.0819,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,DraftKings,309.5,over,256.07,493,,0.1686,0.1686,,1,0.2367,0.0680,0.0680,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18515,Kaleb Johnson,GB,RB,vs ATL,rushYds,Hard Rock,62.5,under,21.07,-650,375,0.8667,0.8046,0.0772,0,0.9346,0.0680,0.1301,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,FanDuel,5.5,over,2.74,546,,0.1548,0.1548,,1,0.2227,0.0679,0.0679,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,BetMGM,34.5,over,40.08,-120,-110,0.5455,0.5101,0.0693,0,0.6131,0.0677,0.1030,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,FanDuel,236.5,over,259.92,-114,-114,0.5327,0.5000,0.0654,0,0.6004,0.0677,0.1004,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,121.5,under,76.14,-600,375,0.8571,0.8028,0.0677,0,0.9246,0.0675,0.1218,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passTD,BetRivers,1.5,under,1.57,114,-150,0.4673,0.4378,0.0673,0,0.5347,0.0674,0.0968,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,Hard Rock,78.5,over,97.69,-175,125,0.6364,0.5888,0.0808,0,0.7038,0.0674,0.1150,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15907,Brian Robinson Jr.,ATL,RB,at GB,rushYds,BetRivers,29.5,over,22,190,,0.3448,0.3448,,1,0.4121,0.0673,0.0673,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,Caesars,39.5,over,52.56,-190,,0.6552,0.6552,,1,0.7224,0.0672,0.0672,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,106.5,under,76.14,-325,220,0.7647,0.7099,0.0772,0,0.8319,0.0672,0.1220,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,rushYds,FanDuel,89.5,over,69.88,307,,0.2457,0.2457,,1,0.3127,0.0670,0.0670,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,DraftKings,259.5,over,259.92,130,,0.4348,0.4348,,1,0.5018,0.0670,0.0670,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,FanDuel,29.5,over,40.08,-178,,0.6403,0.6403,,1,0.7072,0.0669,0.0669,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,101.5,under,76.14,-260,185,0.7222,0.6730,0.0731,0,0.7891,0.0669,0.1161,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,receptions,Hard Rock,7.5,over,4.77,600,-1600,0.1429,0.1318,0.0840,0,0.2097,0.0668,0.0779,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,rushYds,Hard Rock,109.5,under,63.83,-1400,600,0.9333,0.8673,0.0762,0,1.0000,0.0667,0.1327,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,Caesars,249.5,over,259.92,109,,0.4785,0.4785,,1,0.5450,0.0666,0.0666,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,receptions,Hard Rock,5.5,under,2.63,-1100,500,0.9167,0.8462,0.0833,0,0.9833,0.0666,0.1371,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,Hard Rock,49.5,under,15.36,-1400,600,0.9333,0.8673,0.0762,0,0.9999,0.0666,0.1327,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,FanDuel,24.5,over,52.56,-492,,0.8311,0.8311,,1,0.8975,0.0665,0.0665,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,Hard Rock,6.5,under,4.13,-400,260,0.8000,0.7423,0.0778,0,0.8665,0.0665,0.1243,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,FanDuel,19.5,over,22.63,-114,-114,0.5327,0.5000,0.0654,0,0.5991,0.0664,0.0991,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,DraftKings,4.5,over,2.74,305,,0.2469,0.2469,,1,0.3133,0.0664,0.0664,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,Caesars,4.5,over,2.74,305,,0.2469,0.2469,,1,0.3133,0.0664,0.0664,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,recYds,DraftKings,7.5,over,9.58,-108,-116,0.5192,0.4916,0.0563,0,0.5856,0.0663,0.0940,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,Hard Rock,88.5,over,97.69,-115,-115,0.5349,0.5000,0.0698,0,0.6012,0.0663,0.1012,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,116.5,under,76.14,-500,300,0.8333,0.7692,0.0833,0,0.8995,0.0662,0.1303,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,Hard Rock,6.5,over,2.74,1100,-5000,0.0833,0.0783,0.0637,0,0.1493,0.0660,0.0710,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,FanDuel,99.5,over,75.47,406,,0.1976,0.1976,,1,0.2634,0.0658,0.0658,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,recYds,Hard Rock,8.5,under,34.63,525,-1100,0.1600,0.1486,0.0767,0,0.2258,0.0658,0.0772,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,BetRivers,89.5,over,87.97,140,,0.4167,0.4167,,1,0.4824,0.0657,0.0657,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15850,Jahan Dotson,ATL,WR,at GB,receptions,Caesars,2.5,under,1.43,-240,176,0.7059,0.6608,0.0682,0,0.7716,0.0657,0.1108,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,DraftKings,89.5,over,87.97,140,,0.4167,0.4167,,1,0.4824,0.0657,0.0657,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15850,Jahan Dotson,ATL,WR,at GB,receptions,Hard Rock,2.5,under,1.43,-240,170,0.7059,0.6559,0.0763,0,0.7716,0.0657,0.1157,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,FanDuel,274.5,over,256.07,197,,0.3367,0.3367,,1,0.4023,0.0656,0.0656,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,Hard Rock,14.5,over,22.63,-210,145,0.6774,0.6240,0.0856,0,0.7428,0.0654,0.1188,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,Hard Rock,2.5,over,2.28,155,-225,0.3922,0.3616,0.0845,0,0.4575,0.0653,0.0959,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,DraftKings,259.5,over,256.07,140,,0.4167,0.4167,,1,0.4816,0.0650,0.0650,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,Hard Rock,288.5,over,256.07,275,-450,0.2667,0.2458,0.0848,0,0.3317,0.0650,0.0859,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,int,BetRivers,0.5,under,0.55,-105,-125,0.5122,0.4797,0.0678,0,0.5769,0.0648,0.0973,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passTD,Hard Rock,1.5,under,1.48,100,-130,0.5000,0.4694,0.0652,0,0.5645,0.0645,0.0952,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,passTD,theScore,1.5,under,1.48,100,-130,0.5000,0.4694,0.0652,0,0.5645,0.0645,0.0952,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,recYds,Hard Rock,39.5,over,42.06,105,-145,0.4878,0.4518,0.0796,0,0.5523,0.0645,0.1005,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,recYds,theScore,39.5,over,42.06,105,,0.4878,0.4878,,1,0.5523,0.0645,0.0645,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,Caesars,79.5,over,97.69,-170,,0.6296,0.6296,,1,0.6941,0.0644,0.0644,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,receptions,Hard Rock,1.5,under,2.63,400,-700,0.2000,0.1860,0.0750,0,0.2644,0.0644,0.0783,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,FanDuel,69.5,over,64.26,175,,0.3636,0.3636,,1,0.4278,0.0642,0.0642,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,Caesars,19.5,over,22.63,-115,-114,0.5349,0.5010,0.0676,0,0.5991,0.0642,0.0981,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,DraftKings,69.5,over,64.26,175,,0.3636,0.3636,,1,0.4278,0.0642,0.0642,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,Hard Rock,19.5,over,22.63,-115,-115,0.5349,0.5000,0.0698,0,0.5991,0.0642,0.0991,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,Caesars,18.5,over,21.3,-134,101,0.5726,0.5351,0.0702,0,0.6367,0.0641,0.1016,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,Hard Rock,68.5,over,64.26,165,-230,0.3774,0.3513,0.0743,0,0.4415,0.0641,0.0902,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,theScore,239.5,over,259.92,-110,-120,0.5238,0.4899,0.0693,0,0.5877,0.0639,0.0979,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,FanDuel,4.5,under,4.13,-102,-130,0.5050,0.4718,0.0702,0,0.5688,0.0638,0.0970,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18500,Matthew Golden,GB,WR,vs ATL,receptions,Hard Rock,9.5,over,4,3000,,0.0323,0.0323,,1,0.0957,0.0635,0.0635,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,FanDuel,14.5,over,22.63,-212,,0.6795,0.6795,,1,0.7428,0.0633,0.0633,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,BetRivers,4.5,over,2.74,300,,0.2500,0.2500,,1,0.3133,0.0633,0.0633,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,DraftKings,49.5,over,64.26,-140,,0.5833,0.5833,,1,0.6464,0.0631,0.0631,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,Hard Rock,49.5,over,64.26,-140,100,0.5833,0.5385,0.0833,0,0.6464,0.0631,0.1080,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,DraftKings,35.5,over,40.08,-113,-109,0.5305,0.5043,0.0520,0,0.5933,0.0628,0.0890,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,FanDuel,0.5,over,2.28,-703,,0.8755,0.8755,,1,0.9381,0.0627,0.0627,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,receptions,Hard Rock,5.5,over,2.74,525,-1200,0.1600,0.1477,0.0831,0,0.2227,0.0627,0.0750,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,rushYds,theScore,89.5,over,69.88,300,,0.2500,0.2500,,1,0.3127,0.0627,0.0627,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,Hard Rock,73.5,over,97.69,-220,150,0.6875,0.6322,0.0875,0,0.7501,0.0626,0.1179,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,FanDuel,39.5,over,52.56,-194,,0.6599,0.6599,,1,0.7224,0.0625,0.0625,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,69.5,over,45.05,550,,0.1538,0.1538,,1,0.2164,0.0625,0.0625,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15876,James Cook,BUF,RB,vs LAC,rushYds,Hard Rock,126.5,under,76.14,-750,425,0.8824,0.8225,0.0728,0,0.9447,0.0623,0.1222,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,Hard Rock,298.5,over,256.07,350,-600,0.2222,0.2059,0.0794,0,0.2845,0.0623,0.0787,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passYds,DraftKings,319.5,over,256.07,640,,0.1351,0.1351,,1,0.1973,0.0622,0.0622,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,rushYds,Hard Rock,63.5,under,32.45,-1200,525,0.9231,0.8523,0.0831,0,0.9853,0.0622,0.1330,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,DraftKings,69.5,over,52.86,512,,0.1634,0.1634,,1,0.2255,0.0621,0.0621,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15868,Drake London,ATL,WR,at GB,recYds,Hard Rock,78.5,under,61.67,-225,155,0.6923,0.6384,0.0845,0,0.7544,0.0621,0.1160,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushYds,DraftKings,49.5,over,87.97,-553,,0.8469,0.8469,,1,0.9089,0.0620,0.0620,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,recYds,Caesars,7.5,over,9.58,-110,-118,0.5238,0.4918,0.0651,0,0.5856,0.0618,0.0938,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,Caesars,9.5,over,34.7,-850,,0.8947,0.8947,,1,0.9565,0.0618,0.0618,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,DraftKings,319.5,over,259.92,544,,0.1553,0.1553,,1,0.2171,0.0618,0.0618,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,recYds,Hard Rock,7.5,over,9.58,-110,-120,0.5238,0.4899,0.0693,0,0.5856,0.0618,0.0957,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,rushYds,theScore,49.5,over,69.88,-200,,0.6667,0.6667,,1,0.7285,0.0618,0.0618,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,Hard Rock,29.5,over,52.56,-375,250,0.7895,0.7343,0.0752,0,0.8512,0.0618,0.1170,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12477,DJ Moore,BUF,WR,vs LAC,recYds,theScore,29.5,over,52.56,-375,,0.7895,0.7895,,1,0.8512,0.0618,0.0618,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,16899,Quentin Johnston,LAC,WR,at BUF,recYds,DraftKings,69.5,over,42.06,503,,0.1658,0.1658,,1,0.2275,0.0616,0.0616,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,FanDuel,9.5,over,34.7,-852,,0.8950,0.8950,,1,0.9565,0.0616,0.0616,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17724,Ladd McConkey,LAC,WR,at BUF,recYds,FanDuel,49.5,over,64.26,-141,,0.5851,0.5851,,1,0.6464,0.0614,0.0614,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15907,Brian Robinson Jr.,ATL,RB,at GB,rushYds,Hard Rock,42.5,over,22,375,-650,0.2105,0.1954,0.0772,0,0.2718,0.0613,0.0764,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,receptions,Hard Rock,1.5,under,4.13,1200,-5000,0.0769,0.0728,0.0573,0,0.1382,0.0613,0.0655,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18515,Kaleb Johnson,GB,RB,vs ATL,rushYds,Hard Rock,64.5,under,21.07,-750,400,0.8824,0.8152,0.0824,0,0.9434,0.0611,0.1282,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14446,Justin Herbert,LAC,QB,at BUF,rushYds,Hard Rock,44.5,under,22.63,-1500,600,0.9375,0.8678,0.0804,0,0.9985,0.0610,0.1307,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,Hard Rock,318.5,over,259.92,525,-1100,0.1600,0.1486,0.0767,0,0.2209,0.0609,0.0723,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,BetRivers,0.5,over,2.28,-715,,0.8773,0.8773,,1,0.9381,0.0608,0.0608,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,10819,Derrick Henry,BAL,RB,at DAL,rushYds,BetRivers,99.5,over,97.69,138,,0.4202,0.4202,,1,0.4809,0.0608,0.0608,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,recYds,Hard Rock,73.5,under,34.63,-1200,525,0.9231,0.8523,0.0831,0,0.9838,0.0608,0.1316,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,15265,Kyle Pitts,ATL,TE,at GB,recYds,FanDuel,35.5,over,40.08,-114,-114,0.5327,0.5000,0.0654,0,0.5933,0.0606,0.0933,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,recYds,BetRivers,17.5,under,15.36,-114,-117,0.5327,0.4970,0.0719,0,0.5932,0.0605,0.0962,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18478,Tre Harris,LAC,WR,at BUF,recYds,Hard Rock,49.5,under,34.63,-275,195,0.7333,0.6839,0.0723,0,0.7935,0.0602,0.1097,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,passYds,Hard Rock,174.5,under,260.17,850,-3000,0.1053,0.0981,0.0730,0,0.1651,0.0599,0.0670,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
